User_id,Device_id,activity,activity_time,
U_000068,D_068,Level_Lose,2022-11-08 04:15:00.000 +0300,
U_000025,D_025,puzzle_001,2022-11-08 04:17:00.000 +0300,
U_000001,D_001,bonus_activate_001,2022-11-08 04:17:00.000 +0300,
U_000052,D_052,Level_Lose,2022-11-08 04:20:00.000 +0300,
U_000064,D_064,puzzle_007,2022-11-08 04:20:00.000 +0300,
U_000034,D_034,Level_Win,2022-11-08 04:21:00.000 +0300,
U_000057,D_057,puzzle_001,2022-11-08 04:21:00.000 +0300,
U_000045,D_045,puzzle_008,2022-11-08 04:22:00.000 +0300,
U_000036,D_036,Level_Win,2022-11-08 04:29:00.000 +0300,
U_000035,D_035,bonus_activate_002,2022-11-08 04:30:00.000 +0300,
U_000007,D_007,puzzle_001,2022-11-08 04:36:00.000 +0300,
U_000072,D_072,puzzle_009,2022-11-08 04:37:00.000 +0300,
U_000032,D_032,puzzle_009,2022-11-08 04:38:00.000 +0300,
U_000074,D_074,Level_Lose,2022-11-08 04:42:00.000 +0300,
U_000032,D_032,Level_Draw,2022-11-08 04:45:00.000 +0300,
U_000015,D_015,puzzle_001,2022-11-08 04:46:00.000 +0300,
U_000035,D_035,puzzle_002,2022-11-08 04:48:00.000 +0300,
U_000012,D_012,puzzle_002,2022-11-08 04:49:00.000 +0300,
U_000035,D_035,Product_Purchase_002,2022-11-08 04:52:00.000 +0300,
U_000046,D_046,bonus_activate_001,2022-11-08 04:54:00.000 +0300,
U_000019,D_019,puzzle_010,2022-11-08 04:55:00.000 +0300,
U_000008,D_008,puzzle_006,2022-11-08 05:04:00.000 +0300,
U_000013,D_013,Market_Page,2022-11-08 05:06:00.000 +0300,
U_000074,D_074,puzzle_007,2022-11-08 05:06:00.000 +0300,
U_000026,D_026,puzzle_004,2022-11-08 05:09:00.000 +0300,
U_000065,D_065,puzzle_007,2022-11-08 05:09:00.000 +0300,
U_000015,D_015,Crash,2022-11-08 05:11:00.000 +0300,
U_000042,D_042,bonus_activate_003,2022-11-08 05:15:00.000 +0300,
U_000024,D_024,puzzle_009,2022-11-08 05:16:00.000 +0300,
U_000025,D_025,bonus_activate_001,2022-11-08 05:16:00.000 +0300,
U_000071,D_071,bonus_activate_003,2022-11-08 05:16:00.000 +0300,
U_000073,D_073,bonus_activate_002,2022-11-08 05:18:00.000 +0300,
U_000070,D_070,bonus_activate_001,2022-11-08 05:19:00.000 +0300,
U_000076,D_076,Level_Lose,2022-11-08 05:20:00.000 +0300,
U_000070,D_070,Product_Purchase_002,2022-11-08 05:22:00.000 +0300,
U_000024,D_024,puzzle_004,2022-11-08 05:23:00.000 +0300,
U_000079,D_079,puzzle_001,2022-11-08 05:24:00.000 +0300,
U_000025,D_025,puzzle_003,2022-11-08 05:25:00.000 +0300,
U_000025,D_025,puzzle_002,2022-11-08 05:28:00.000 +0300,
U_000043,D_043,Level_Lose,2022-11-08 05:28:00.000 +0300,
U_000053,D_053,bonus_activate_002,2022-11-08 05:29:00.000 +0300,
U_000046,D_046,bonus_activate_003,2022-11-08 05:30:00.000 +0300,
U_000080,D_080,puzzle_001,2022-11-08 05:32:00.000 +0300,
U_000054,D_054,puzzle_012,2022-11-08 05:34:00.000 +0300,
U_000013,D_013,puzzle_003,2022-11-08 05:36:00.000 +0300,
U_000034,D_034,hall_of_fame,2022-11-08 05:36:00.000 +0300,
U_000071,D_071,puzzle_009,2022-11-08 05:36:00.000 +0300,
U_000055,D_055,puzzle_010,2022-11-08 05:37:00.000 +0300,
U_000003,D_003,Level_Lose,2022-11-08 05:38:00.000 +0300,
U_000023,D_023,puzzle_005,2022-11-08 05:40:00.000 +0300,
U_000014,D_014,puzzle_001,2022-11-08 05:41:00.000 +0300,
U_000057,D_057,puzzle_002,2022-11-08 05:42:00.000 +0300,
U_000001,D_001,puzzle_010,2022-11-08 05:44:00.000 +0300,
U_000053,D_053,puzzle_005,2022-11-08 05:45:00.000 +0300,
U_000005,D_005,hall_of_fame,2022-11-08 05:46:00.000 +0300,
U_000080,D_080,Level_Win,2022-11-08 05:46:00.000 +0300,
U_000046,D_046,Level_Draw,2022-11-08 05:47:00.000 +0300,
U_000056,D_056,Product_Purchase_003,2022-11-08 05:50:00.000 +0300,
U_000001,D_001,puzzle_008,2022-11-08 05:52:00.000 +0300,
U_000060,D_060,puzzle_011,2022-11-08 05:55:00.000 +0300,
U_000043,D_043,puzzle_004,2022-11-08 05:58:00.000 +0300,
U_000053,D_053,Product_Purchase_001,2022-11-08 06:00:00.000 +0300,
U_000077,D_077,Level_Win,2022-11-08 06:05:00.000 +0300,
U_000013,D_013,Level_Lose,2022-11-08 06:08:00.000 +0300,
U_000055,D_055,Level_Draw,2022-11-08 06:08:00.000 +0300,
U_000059,D_059,hall_of_fame,2022-11-08 06:08:00.000 +0300,
U_000081,D_081,Product_Purchase_001,2022-11-08 06:08:00.000 +0300,
U_000070,D_070,Level_Draw,2022-11-08 06:11:00.000 +0300,
U_000012,D_012,puzzle_011,2022-11-08 06:12:00.000 +0300,
U_000072,D_072,puzzle_001,2022-11-08 06:12:00.000 +0300,
U_000019,D_019,puzzle_003,2022-11-08 06:14:00.000 +0300,
U_000034,D_034,puzzle_006,2022-11-08 06:14:00.000 +0300,
U_000058,D_058,puzzle_005,2022-11-08 06:14:00.000 +0300,
U_000058,D_058,puzzle_004,2022-11-08 06:15:00.000 +0300,
U_000077,D_077,puzzle_003,2022-11-08 06:16:00.000 +0300,
U_000006,D_006,puzzle_011,2022-11-08 06:23:00.000 +0300,
U_000062,D_062,bonus_activate_002,2022-11-08 06:24:00.000 +0300,
U_000025,D_025,puzzle_011,2022-11-08 06:25:00.000 +0300,
U_000057,D_057,bonus_activate_002,2022-11-08 06:25:00.000 +0300,
U_000058,D_058,Crash,2022-11-08 06:25:00.000 +0300,
U_000043,D_043,Level_Lose,2022-11-08 06:27:00.000 +0300,
U_000076,D_076,Product_Purchase_001,2022-11-08 06:27:00.000 +0300,
U_000070,D_070,bonus_activate_003,2022-11-08 06:28:00.000 +0300,
U_000026,D_026,puzzle_002,2022-11-08 06:30:00.000 +0300,
U_000003,D_003,puzzle_011,2022-11-08 06:31:00.000 +0300,
U_000053,D_053,bonus_activate_003,2022-11-08 06:37:00.000 +0300,
U_000064,D_064,puzzle_003,2022-11-08 06:37:00.000 +0300,
U_000011,D_011,puzzle_007,2022-11-08 06:41:00.000 +0300,
U_000060,D_060,puzzle_001,2022-11-08 06:41:00.000 +0300,
U_000058,D_058,puzzle_009,2022-11-08 06:43:00.000 +0300,
U_000015,D_015,puzzle_009,2022-11-08 06:46:00.000 +0300,
U_000019,D_019,puzzle_004,2022-11-08 06:47:00.000 +0300,
U_000065,D_065,Ping,2022-11-08 06:49:00.000 +0300,
U_000037,D_037,Level_Lose,2022-11-08 06:51:00.000 +0300,
U_000062,D_062,puzzle_002,2022-11-08 07:00:00.000 +0300,
U_000027,D_027,puzzle_004,2022-11-08 07:05:00.000 +0300,
U_000049,D_049,bonus_activate_001,2022-11-08 07:05:00.000 +0300,
U_000019,D_019,puzzle_007,2022-11-08 07:07:00.000 +0300,
U_000019,D_019,Product_Purchase_003,2022-11-08 07:11:00.000 +0300,
U_000077,D_077,Product_Purchase_002,2022-11-08 07:13:00.000 +0300,
U_000050,D_050,puzzle_007,2022-11-08 07:15:00.000 +0300,
U_000015,D_015,puzzle_007,2022-11-08 07:17:00.000 +0300,
U_000074,D_074,puzzle_012,2022-11-08 07:18:00.000 +0300,
U_000001,D_001,puzzle_001,2022-11-08 07:21:00.000 +0300,
U_000067,D_067,Level_Win,2022-11-08 07:23:00.000 +0300,
U_000065,D_065,puzzle_002,2022-11-08 07:29:00.000 +0300,
U_000019,D_019,hall_of_fame,2022-11-08 07:31:00.000 +0300,
U_000019,D_019,Ping,2022-11-08 07:35:00.000 +0300,
U_000055,D_055,bonus_activate_001,2022-11-08 07:38:00.000 +0300,
U_000005,D_005,Product_Purchase_003,2022-11-08 07:40:00.000 +0300,
U_000079,D_079,bonus_activate_002,2022-11-08 07:40:00.000 +0300,
U_000059,D_059,puzzle_001,2022-11-08 07:42:00.000 +0300,
U_000001,D_001,Level_Win,2022-11-08 07:43:00.000 +0300,
U_000050,D_050,Product_Purchase_003,2022-11-08 07:44:00.000 +0300,
U_000062,D_062,puzzle_002,2022-11-08 07:53:00.000 +0300,
U_000006,D_006,puzzle_001,2022-11-08 07:57:00.000 +0300,
U_000056,D_056,puzzle_007,2022-11-08 07:57:00.000 +0300,
U_000078,D_078,bonus_activate_001,2022-11-08 07:58:00.000 +0300,
U_000055,D_055,Level_Win,2022-11-08 08:00:00.000 +0300,
U_000058,D_058,Level_Lose,2022-11-08 08:00:00.000 +0300,
U_000005,D_005,puzzle_008,2022-11-08 08:01:00.000 +0300,
U_000038,D_038,puzzle_011,2022-11-08 08:04:00.000 +0300,
U_000080,D_080,Level_Draw,2022-11-08 08:05:00.000 +0300,
U_000081,D_081,bonus_activate_003,2022-11-08 08:06:00.000 +0300,
U_000067,D_067,Level_Lose,2022-11-08 08:08:00.000 +0300,
U_000070,D_070,Level_Lose,2022-11-08 08:10:00.000 +0300,
U_000003,D_003,puzzle_012,2022-11-08 08:12:00.000 +0300,
U_000070,D_070,puzzle_004,2022-11-08 08:12:00.000 +0300,
U_000043,D_043,Product_Purchase_003,2022-11-08 08:13:00.000 +0300,
U_000063,D_063,puzzle_005,2022-11-08 08:13:00.000 +0300,
U_000076,D_076,puzzle_005,2022-11-08 08:13:00.000 +0300,
U_000023,D_023,puzzle_003,2022-11-08 08:15:00.000 +0300,
U_000078,D_078,Market_Page,2022-11-08 08:17:00.000 +0300,
U_000070,D_070,Crash,2022-11-08 08:18:00.000 +0300,
U_000024,D_024,bonus_activate_001,2022-11-08 08:19:00.000 +0300,
U_000001,D_001,Crash,2022-11-08 08:21:00.000 +0300,
U_000008,D_008,Ping,2022-11-08 08:23:00.000 +0300,
U_000020,D_020,Level_Win,2022-11-08 08:23:00.000 +0300,
U_000056,D_056,puzzle_007,2022-11-08 08:24:00.000 +0300,
U_000064,D_064,Crash,2022-11-08 08:26:00.000 +0300,
U_000033,D_033,puzzle_008,2022-11-08 08:27:00.000 +0300,
U_000043,D_043,puzzle_010,2022-11-08 08:27:00.000 +0300,
U_000074,D_074,puzzle_004,2022-11-08 08:27:00.000 +0300,
U_000003,D_003,puzzle_001,2022-11-08 08:29:00.000 +0300,
U_000015,D_015,Crash,2022-11-08 08:31:00.000 +0300,
U_000013,D_013,puzzle_012,2022-11-08 08:34:00.000 +0300,
U_000071,D_071,puzzle_003,2022-11-08 08:34:00.000 +0300,
U_000032,D_032,Level_Win,2022-11-08 08:36:00.000 +0300,
U_000049,D_049,puzzle_009,2022-11-08 08:41:00.000 +0300,
U_000012,D_012,puzzle_012,2022-11-08 08:42:00.000 +0300,
U_000019,D_019,bonus_activate_002,2022-11-08 08:42:00.000 +0300,
U_000038,D_038,puzzle_004,2022-11-08 08:42:00.000 +0300,
U_000058,D_058,Market_Page,2022-11-08 08:42:00.000 +0300,
U_000072,D_072,bonus_activate_003,2022-11-08 08:42:00.000 +0300,
U_000028,D_028,puzzle_001,2022-11-08 08:44:00.000 +0300,
U_000011,D_011,puzzle_008,2022-11-08 08:50:00.000 +0300,
U_000014,D_014,puzzle_010,2022-11-08 08:50:00.000 +0300,
U_000027,D_027,Level_Win,2022-11-08 08:51:00.000 +0300,
U_000055,D_055,Crash,2022-11-08 08:52:00.000 +0300,
U_000062,D_062,hall_of_fame,2022-11-08 08:56:00.000 +0300,
U_000049,D_049,puzzle_007,2022-11-08 08:57:00.000 +0300,
U_000036,D_036,Market_Page,2022-11-08 08:58:00.000 +0300,
U_000077,D_077,puzzle_009,2022-11-08 09:00:00.000 +0300,
U_000053,D_053,puzzle_004,2022-11-08 09:01:00.000 +0300,
U_000019,D_019,bonus_activate_001,2022-11-08 09:03:00.000 +0300,
U_000072,D_072,puzzle_012,2022-11-08 09:04:00.000 +0300,
U_000008,D_008,puzzle_004,2022-11-08 09:05:00.000 +0300,
U_000009,D_009,puzzle_004,2022-11-08 09:07:00.000 +0300,
U_000043,D_043,puzzle_002,2022-11-08 09:08:00.000 +0300,
U_000007,D_007,Product_Purchase_001,2022-11-08 09:11:00.000 +0300,
U_000053,D_053,puzzle_006,2022-11-08 09:16:00.000 +0300,
U_000058,D_058,hall_of_fame,2022-11-08 09:16:00.000 +0300,
U_000043,D_043,puzzle_010,2022-11-08 09:19:00.000 +0300,
U_000076,D_076,Market_Page,2022-11-08 09:20:00.000 +0300,
U_000013,D_013,puzzle_003,2022-11-08 09:23:00.000 +0300,
U_000032,D_032,puzzle_003,2022-11-08 09:24:00.000 +0300,
U_000077,D_077,puzzle_007,2022-11-08 09:30:00.000 +0300,
U_000028,D_028,puzzle_002,2022-11-08 09:35:00.000 +0300,
U_000077,D_077,Product_Purchase_002,2022-11-08 09:35:00.000 +0300,
U_000030,D_030,puzzle_005,2022-11-08 09:40:00.000 +0300,
U_000043,D_043,Level_Lose,2022-11-08 09:41:00.000 +0300,
U_000081,D_081,Market_Page,2022-11-08 09:41:00.000 +0300,
U_000080,D_080,Level_Draw,2022-11-08 09:46:00.000 +0300,
U_000025,D_025,puzzle_008,2022-11-08 09:55:00.000 +0300,
U_000062,D_062,Product_Purchase_003,2022-11-08 09:56:00.000 +0300,
U_000065,D_065,puzzle_005,2022-11-08 09:56:00.000 +0300,
U_000010,D_010,puzzle_011,2022-11-08 09:58:00.000 +0300,
U_000058,D_058,hall_of_fame,2022-11-08 09:58:00.000 +0300,
U_000034,D_034,bonus_activate_001,2022-11-08 09:59:00.000 +0300,
U_000067,D_067,puzzle_004,2022-11-08 10:02:00.000 +0300,
U_000025,D_025,bonus_activate_001,2022-11-08 10:03:00.000 +0300,
U_000047,D_047,hall_of_fame,2022-11-08 10:03:00.000 +0300,
U_000054,D_054,Level_Draw,2022-11-08 10:03:00.000 +0300,
U_000074,D_074,Crash,2022-11-08 10:03:00.000 +0300,
U_000049,D_049,puzzle_006,2022-11-08 10:05:00.000 +0300,
U_000019,D_019,Level_Win,2022-11-08 10:07:00.000 +0300,
U_000038,D_038,Product_Purchase_001,2022-11-08 10:08:00.000 +0300,
U_000056,D_056,Level_Lose,2022-11-08 10:08:00.000 +0300,
U_000071,D_071,puzzle_003,2022-11-08 10:09:00.000 +0300,
U_000074,D_074,Level_Win,2022-11-08 10:18:00.000 +0300,
U_000019,D_019,puzzle_006,2022-11-08 10:20:00.000 +0300,
U_000046,D_046,puzzle_002,2022-11-08 10:22:00.000 +0300,
U_000034,D_034,puzzle_003,2022-11-08 10:23:00.000 +0300,
U_000061,D_061,puzzle_004,2022-11-08 10:23:00.000 +0300,
U_000003,D_003,puzzle_012,2022-11-08 10:27:00.000 +0300,
U_000053,D_053,Level_Win,2022-11-08 10:27:00.000 +0300,
U_000001,D_001,puzzle_002,2022-11-08 10:28:00.000 +0300,
U_000024,D_024,Market_Page,2022-11-08 10:29:00.000 +0300,
U_000038,D_038,Level_Draw,2022-11-08 10:30:00.000 +0300,
U_000059,D_059,Level_Draw,2022-11-08 10:35:00.000 +0300,
U_000079,D_079,Crash,2022-11-08 10:37:00.000 +0300,
U_000079,D_079,puzzle_006,2022-11-08 10:39:00.000 +0300,
U_000078,D_078,puzzle_010,2022-11-08 10:40:00.000 +0300,
U_000006,D_006,hall_of_fame,2022-11-08 10:41:00.000 +0300,
U_000023,D_023,Ping,2022-11-08 10:42:00.000 +0300,
U_000067,D_067,puzzle_010,2022-11-08 10:46:00.000 +0300,
U_000006,D_006,Product_Purchase_003,2022-11-08 10:50:00.000 +0300,
U_000058,D_058,Product_Purchase_003,2022-11-08 10:51:00.000 +0300,
U_000065,D_065,puzzle_002,2022-11-08 10:52:00.000 +0300,
U_000019,D_019,puzzle_011,2022-11-08 10:54:00.000 +0300,
U_000033,D_033,Level_Draw,2022-11-08 10:55:00.000 +0300,
U_000020,D_020,Crash,2022-11-08 10:57:00.000 +0300,
U_000070,D_070,puzzle_003,2022-11-08 10:57:00.000 +0300,
U_000049,D_049,bonus_activate_003,2022-11-08 10:58:00.000 +0300,
U_000077,D_077,puzzle_012,2022-11-08 11:00:00.000 +0300,
U_000053,D_053,Level_Win,2022-11-08 11:02:00.000 +0300,
U_000052,D_052,puzzle_005,2022-11-08 11:05:00.000 +0300,
U_000072,D_072,bonus_activate_003,2022-11-08 11:06:00.000 +0300,
U_000068,D_068,puzzle_008,2022-11-08 11:10:00.000 +0300,
U_000074,D_074,Level_Draw,2022-11-08 11:10:00.000 +0300,
U_000055,D_055,Level_Win,2022-11-08 11:11:00.000 +0300,
U_000059,D_059,bonus_activate_003,2022-11-08 11:13:00.000 +0300,
U_000027,D_027,hall_of_fame,2022-11-08 11:16:00.000 +0300,
U_000070,D_070,puzzle_004,2022-11-08 11:21:00.000 +0300,
U_000068,D_068,Level_Draw,2022-11-08 11:23:00.000 +0300,
U_000008,D_008,Market_Page,2022-11-08 11:26:00.000 +0300,
U_000074,D_074,bonus_activate_002,2022-11-08 11:27:00.000 +0300,
U_000064,D_064,Crash,2022-11-08 11:28:00.000 +0300,
U_000049,D_049,puzzle_005,2022-11-08 11:31:00.000 +0300,
U_000074,D_074,Level_Win,2022-11-08 11:33:00.000 +0300,
U_000068,D_068,Market_Page,2022-11-08 11:35:00.000 +0300,
U_000003,D_003,puzzle_004,2022-11-08 11:43:00.000 +0300,
U_000027,D_027,puzzle_006,2022-11-08 11:44:00.000 +0300,
U_000009,D_009,puzzle_011,2022-11-08 11:45:00.000 +0300,
U_000053,D_053,puzzle_005,2022-11-08 11:46:00.000 +0300,
U_000059,D_059,puzzle_006,2022-11-08 11:48:00.000 +0300,
U_000007,D_007,puzzle_003,2022-11-08 11:52:00.000 +0300,
U_000021,D_021,puzzle_003,2022-11-08 11:55:00.000 +0300,
U_000061,D_061,Ping,2022-11-08 11:55:00.000 +0300,
U_000074,D_074,Level_Lose,2022-11-08 11:58:00.000 +0300,
U_000067,D_067,Market_Page,2022-11-08 12:03:00.000 +0300,
U_000034,D_034,Market_Page,2022-11-08 12:07:00.000 +0300,
U_000020,D_020,Product_Purchase_002,2022-11-08 12:11:00.000 +0300,
U_000048,D_048,Product_Purchase_003,2022-11-08 12:13:00.000 +0300,
U_000019,D_019,bonus_activate_001,2022-11-08 12:18:00.000 +0300,
U_000023,D_023,puzzle_002,2022-11-08 12:18:00.000 +0300,
U_000019,D_019,Level_Draw,2022-11-08 12:20:00.000 +0300,
U_000058,D_058,puzzle_008,2022-11-08 12:22:00.000 +0300,
U_000060,D_060,puzzle_003,2022-11-08 12:22:00.000 +0300,
U_000032,D_032,puzzle_010,2022-11-08 12:27:00.000 +0300,
U_000081,D_081,Level_Draw,2022-11-08 12:30:00.000 +0300,
U_000048,D_048,Level_Lose,2022-11-08 12:32:00.000 +0300,
U_000074,D_074,puzzle_002,2022-11-08 12:38:00.000 +0300,
U_000025,D_025,puzzle_001,2022-11-08 12:40:00.000 +0300,
U_000025,D_025,bonus_activate_003,2022-11-08 12:41:00.000 +0300,
U_000025,D_025,puzzle_003,2022-11-08 12:41:00.000 +0300,
U_000060,D_060,Level_Win,2022-11-08 12:41:00.000 +0300,
U_000071,D_071,puzzle_011,2022-11-08 12:42:00.000 +0300,
U_000038,D_038,bonus_activate_003,2022-11-08 12:43:00.000 +0300,
U_000048,D_048,puzzle_008,2022-11-08 12:43:00.000 +0300,
U_000043,D_043,bonus_activate_001,2022-11-08 12:46:00.000 +0300,
U_000056,D_056,Crash,2022-11-08 12:47:00.000 +0300,
U_000059,D_059,puzzle_006,2022-11-08 12:49:00.000 +0300,
U_000053,D_053,Market_Page,2022-11-08 12:55:00.000 +0300,
U_000053,D_053,puzzle_003,2022-11-08 12:56:00.000 +0300,
U_000048,D_048,puzzle_002,2022-11-08 12:57:00.000 +0300,
U_000043,D_043,puzzle_001,2022-11-08 13:01:00.000 +0300,
U_000071,D_071,Market_Page,2022-11-08 13:08:00.000 +0300,
U_000075,D_075,puzzle_007,2022-11-08 13:10:00.000 +0300,
U_000069,D_069,Level_Draw,2022-11-08 13:11:00.000 +0300,
U_000013,D_013,puzzle_010,2022-11-08 13:15:00.000 +0300,
U_000030,D_030,bonus_activate_002,2022-11-08 13:18:00.000 +0300,
U_000077,D_077,hall_of_fame,2022-11-08 13:19:00.000 +0300,
U_000061,D_061,puzzle_003,2022-11-08 13:20:00.000 +0300,
U_000065,D_065,puzzle_002,2022-11-08 13:20:00.000 +0300,
U_000064,D_064,puzzle_011,2022-11-08 13:22:00.000 +0300,
U_000006,D_006,Product_Purchase_002,2022-11-08 13:24:00.000 +0300,
U_000061,D_061,bonus_activate_003,2022-11-08 13:24:00.000 +0300,
U_000019,D_019,puzzle_007,2022-11-08 13:27:00.000 +0300,
U_000076,D_076,puzzle_001,2022-11-08 13:30:00.000 +0300,
U_000078,D_078,puzzle_006,2022-11-08 13:33:00.000 +0300,
U_000078,D_078,Product_Purchase_003,2022-11-08 13:38:00.000 +0300,
U_000021,D_021,puzzle_001,2022-11-08 13:39:00.000 +0300,
U_000055,D_055,puzzle_005,2022-11-08 13:41:00.000 +0300,
U_000049,D_049,puzzle_011,2022-11-08 13:44:00.000 +0300,
U_000071,D_071,puzzle_012,2022-11-08 13:45:00.000 +0300,
U_000013,D_013,Crash,2022-11-08 13:46:00.000 +0300,
U_000043,D_043,puzzle_005,2022-11-08 13:46:00.000 +0300,
U_000070,D_070,Market_Page,2022-11-08 13:48:00.000 +0300,
U_000078,D_078,Level_Draw,2022-11-08 13:50:00.000 +0300,
U_000014,D_014,Level_Lose,2022-11-08 13:53:00.000 +0300,
U_000035,D_035,Level_Win,2022-11-08 13:55:00.000 +0300,
U_000013,D_013,Market_Page,2022-11-08 14:05:00.000 +0300,
U_000052,D_052,puzzle_005,2022-11-08 14:06:00.000 +0300,
U_000026,D_026,puzzle_008,2022-11-08 14:10:00.000 +0300,
U_000078,D_078,Product_Purchase_002,2022-11-08 14:10:00.000 +0300,
U_000066,D_066,bonus_activate_001,2022-11-08 14:13:00.000 +0300,
U_000049,D_049,puzzle_003,2022-11-08 14:14:00.000 +0300,
U_000030,D_030,puzzle_006,2022-11-08 14:15:00.000 +0300,
U_000060,D_060,Crash,2022-11-04 12:57:00.000 +0300,
U_000054,D_054,puzzle_002,2022-11-08 14:15:00.000 +0300,
U_000036,D_036,puzzle_010,2022-11-08 14:18:00.000 +0300,
U_000026,D_026,bonus_activate_001,2022-11-08 14:19:00.000 +0300,
U_000067,D_067,Product_Purchase_002,2022-11-08 14:20:00.000 +0300,
U_000008,D_008,Crash,2022-11-08 14:21:00.000 +0300,
U_000013,D_013,Product_Purchase_003,2022-11-08 14:21:00.000 +0300,
U_000071,D_071,puzzle_010,2022-11-08 14:22:00.000 +0300,
U_000067,D_067,puzzle_004,2022-11-08 14:24:00.000 +0300,
U_000053,D_053,puzzle_008,2022-11-08 14:27:00.000 +0300,
U_000046,D_046,bonus_activate_003,2022-11-08 14:29:00.000 +0300,
U_000035,D_035,Product_Purchase_003,2022-11-08 14:31:00.000 +0300,
U_000056,D_056,Product_Purchase_002,2022-11-08 14:31:00.000 +0300,
U_000023,D_023,puzzle_002,2022-11-08 14:33:00.000 +0300,
U_000064,D_064,bonus_activate_001,2022-11-08 14:34:00.000 +0300,
U_000006,D_006,bonus_activate_003,2022-11-08 14:35:00.000 +0300,
U_000062,D_062,bonus_activate_001,2022-11-08 14:41:00.000 +0300,
U_000058,D_058,puzzle_005,2022-11-08 14:46:00.000 +0300,
U_000080,D_080,puzzle_007,2022-11-08 14:49:00.000 +0300,
U_000049,D_049,puzzle_011,2022-11-08 14:50:00.000 +0300,
U_000054,D_054,puzzle_004,2022-11-08 14:50:00.000 +0300,
U_000042,D_042,hall_of_fame,2022-11-08 14:51:00.000 +0300,
U_000015,D_015,puzzle_012,2022-11-08 14:54:00.000 +0300,
U_000001,D_001,puzzle_010,2022-11-08 14:59:00.000 +0300,
U_000036,D_036,puzzle_012,2022-11-08 15:00:00.000 +0300,
U_000049,D_049,bonus_activate_001,2022-11-08 15:01:00.000 +0300,
U_000005,D_005,Level_Lose,2022-11-08 15:02:00.000 +0300,
U_000055,D_055,bonus_activate_002,2022-11-08 15:02:00.000 +0300,
U_000012,D_012,bonus_activate_002,2022-11-08 15:06:00.000 +0300,
U_000080,D_080,puzzle_004,2022-11-08 15:08:00.000 +0300,
U_000025,D_025,puzzle_012,2022-11-08 15:11:00.000 +0300,
U_000053,D_053,bonus_activate_003,2022-11-08 15:12:00.000 +0300,
U_000014,D_014,puzzle_010,2022-11-08 15:13:00.000 +0300,
U_000023,D_023,Level_Draw,2022-11-08 15:13:00.000 +0300,
U_000072,D_072,Level_Win,2022-11-08 15:13:00.000 +0300,
U_000026,D_026,bonus_activate_001,2022-11-08 15:14:00.000 +0300,
U_000061,D_061,puzzle_012,2022-11-08 15:15:00.000 +0300,
U_000076,D_076,bonus_activate_003,2022-11-08 15:17:00.000 +0300,
U_000068,D_068,puzzle_001,2022-11-08 15:18:00.000 +0300,
U_000015,D_015,Ping,2022-11-08 15:20:00.000 +0300,
U_000025,D_025,puzzle_002,2022-11-08 15:21:00.000 +0300,
U_000006,D_006,Level_Draw,2022-11-08 15:24:00.000 +0300,
U_000034,D_034,bonus_activate_001,2022-11-08 15:24:00.000 +0300,
U_000018,D_018,puzzle_009,2022-11-08 15:25:00.000 +0300,
U_000019,D_019,Level_Draw,2022-11-08 15:28:00.000 +0300,
U_000048,D_048,puzzle_008,2022-11-08 15:30:00.000 +0300,
U_000024,D_024,Level_Draw,2022-11-08 15:34:00.000 +0300,
U_000069,D_069,Product_Purchase_001,2022-11-08 15:34:00.000 +0300,
U_000070,D_070,Level_Win,2022-11-08 15:39:00.000 +0300,
U_000071,D_071,puzzle_003,2022-11-08 15:39:00.000 +0300,
U_000080,D_080,puzzle_002,2022-11-08 15:39:00.000 +0300,
U_000080,D_080,Crash,2022-11-08 15:40:00.000 +0300,
U_000033,D_033,puzzle_009,2022-11-08 15:41:00.000 +0300,
U_000072,D_072,puzzle_012,2022-11-08 15:41:00.000 +0300,
U_000053,D_053,puzzle_012,2022-11-08 15:43:00.000 +0300,
U_000074,D_074,Crash,2022-11-08 15:43:00.000 +0300,
U_000049,D_049,Level_Win,2022-11-08 15:51:00.000 +0300,
U_000074,D_074,puzzle_009,2022-11-08 15:52:00.000 +0300,
U_000024,D_024,puzzle_003,2022-11-08 15:54:00.000 +0300,
U_000015,D_015,puzzle_001,2022-11-08 15:55:00.000 +0300,
U_000009,D_009,puzzle_002,2022-11-08 15:56:00.000 +0300,
U_000055,D_055,puzzle_012,2022-11-08 15:58:00.000 +0300,
U_000015,D_015,puzzle_003,2022-11-08 15:59:00.000 +0300,
U_000074,D_074,bonus_activate_001,2022-11-08 15:59:00.000 +0300,
U_000076,D_076,puzzle_008,2022-11-08 16:01:00.000 +0300,
U_000018,D_018,bonus_activate_003,2022-11-08 16:05:00.000 +0300,
U_000043,D_043,hall_of_fame,2022-11-08 16:05:00.000 +0300,
U_000037,D_037,Market_Page,2022-11-08 16:08:00.000 +0300,
U_000046,D_046,Product_Purchase_002,2022-11-08 16:09:00.000 +0300,
U_000060,D_060,Level_Draw,2022-11-08 16:10:00.000 +0300,
U_000061,D_061,puzzle_012,2022-11-08 16:10:00.000 +0300,
U_000077,D_077,puzzle_011,2022-11-08 16:13:00.000 +0300,
U_000078,D_078,puzzle_003,2022-11-08 16:13:00.000 +0300,
U_000006,D_006,puzzle_011,2022-11-08 16:14:00.000 +0300,
